BPG	P2G	P3G	ADP	DHAP	E4P	F6P	FBP	GAP	NADPH	PEP	PHI	R5P	Ru5P	RuBP	S7P	SBP	Xu5P	ATP	NADP	O2	CO2	PYR
0.059389288	0.5740936465	9.508629864	0.1027875725	0.0425179933	0.0150094745	0.5224492901	0.2660419175	0.3686972248	6.6106402773	2.1186056212	1.01947517	0.0273096212	0.0093746132	2.5666398272	0.0179360861	0.0013499277	0.0367583075	1.9200082613	0.3091985019	0.273	0.15	6.6364918065
0.0335955958	0.6594090899	4.1225385301	0.0889004786	0.0287971065	0.252868835	4.2623936095	0.5291033677	1.0757006564	12.6302112111	0.2171344583	5.8412856479	0.0480047355	0.0115478371	0.2893083619	0.1929110861	0.9238526455	0.208420003	6.6749290818	0.0465055973	0.273	0.15	0.0021462216
0.009304035	0.1123875887	4.7606719447	0.06437729	0.4737131558	0.2927229139	4.7592528846	0.5406724876	0.4970842612	17.2761642459	0.551916177	2.0928723245	0.1359746769	0.007760465	2.8433898005	2.3809523451	0.0179210913	0.0380425106	1.7352522551	0.053806788	0.273	0.15	4.7195686505
0.0246867044	0.3141515643	10.4300045289	0.3535850136	2.52381622	0.0618626541	1.0495225568	0.2173210067	0.6967068149	19.1523277506	0.263432896	12.700435549	0.0558414703	0.012525779	8.0937789063	0.0713709675	0.0100009402	0.0764810153	7.7750520899	0.0462625606	0.273	0.15	13.7530702203
0.0308712759	0.1368648521	4.236256815	0.1274375633	1.3391458058	0.0580268619	1.8219298608	0.3553489501	1.0167441671	4.7150073143	0.6626513354	1.0140842533	0.0594581365	0.0153225391	4.1918404079	0.0396488909	3.5685126772	0.0947331316	2.5816852551	0.1036547944	0.273	0.15	0.0017997717
0.0415725455	0.0731240342	5.0142885497	0.1639759351	0.1116591388	0.0486550447	1.2088004278	0.7055454496	0.4271269742	20.8398754855	0.3644303636	1.1352556464	0.0499913357	0.013846337	0.5720739627	0.0399568514	0.0975627133	0.0571780248	6.1851505719	0.1200107978	0.273	0.15	1.1600791016
0.0192003782	0.0726681848	3.3745101982	0.2701409289	3.4384505892	0.5569695239	3.3094626958	0.2725419994	1.3120262981	22.141289401	0.1888751554	1.3691246642	0.1245434428	0.0095785718	0.627812744	0.0799186581	0.0679810193	0.0752738841	10.3504654102	0.0782237476	0.273	0.15	0.0001163299
0.0103663063	0.3145667015	4.3485632223	1.2896881918	0.0897902842	0.0343146743	1.8152489179	1.3610648676	0.0650742456	4.8052016611	0.2266891828	2.4832130673	0.0281505214	0.0119740791	1.488738143	0.2553758592	0.131686954	0.0531235854	10.3854034054	0.3085707339	0.273	0.15	0.0032874791
0.0809629333	0.0554041689	8.4543344676	0.1163279307	0.3591691565	0.0164873844	4.5530022441	1.3628965995	0.1038428064	4.0714179143	0.1995105945	11.3923786656	0.0375339413	0.0113993265	1.6573156681	0.4349667623	0.0038998984	0.0858390963	4.0365064654	0.0932492117	0.273	0.15	0.0123824114
0.0417801827	0.3919015835	5.4591569909	0.0973060048	3.1887937871	0.0685432271	1.2433388944	1.3836578874	1.5042563581	27.5490964806	1.4615802505	3.6660790177	0.0682246301	0.0148229178	0.5894918842	0.0224586862	0.0104224021	0.0732720246	5.692623552	0.0458235212	0.273	0.15	31.2010791777
0.0251410264	0.1551681392	7.3028342033	0.094730262	0.5217119368	0.08326883	1.6691818204	0.046481912	0.1552928707	24.1285689898	0.1940736473	1.5359506627	0.0325894927	0.0107690895	0.687435599	0.7940367095	0.1715054139	0.0434367181	0.700896086	0.3048348513	0.273	0.15	0.0001942492
0.0035779099	0.4274535445	7.7951214905	0.3434167206	0.6974831292	0.1767331528	1.9884873832	0.1605511932	0.4217998599	23.9450012024	0.8613103768	1.8727397556	0.1091664744	0.0079071884	0.1326402369	0.1112124974	6.197197421	0.0516894135	2.8886963158	0.0604410275	0.273	0.15	0.0005165848
0.063245974	0.0724949457	8.709646114	0.0888251262	0.2208641228	0.0466268743	4.641451317	4.2667843033	0.7608231337	9.5725335591	0.2991006929	1.8368271951	0.061184833	0.0213531831	2.2022957098	0.2552166265	0.2153793513	0.174428255	2.0409011064	0.0399234042	0.273	0.15	91.4274015965
0.0146667667	0.3058390788	9.3201133054	0.1064923504	0.0867545497	0.050786954	3.0952515184	0.6034924782	0.3434595192	7.1615990442	0.3561990623	1.0921482509	0.0271213318	0.0077568727	4.0654719266	0.0768983823	0.0023444655	0.0438340225	1.9584347997	0.1330441001	0.273	0.15	0.0442355085
0.0314430897	0.2048590398	6.2130156585	1.7621335465	4.7099786725	0.1277998846	2.2688637133	6.9721448684	1.1898487068	12.2848899477	0.5458693189	1.2154389877	0.0384017043	0.0166650781	0.0785912354	0.0849927317	0.0291370219	0.3176798592	27.2583918305	0.2417905296	0.273	0.15	0.0001919837
0.0291274002	0.0911531796	1.3195777782	0.1506415719	0.0627906234	0.0064197579	2.0863529547	0.6519653561	0.1646880222	12.1159283443	0.1812857378	10.9765840935	0.0285299908	0.0088157756	0.5720681974	0.0656990081	0.0006783444	0.0429829466	38.9986499991	0.0812034258	0.273	0.15	0.0001158048
0.0271701401	0.1922113349	1.5526762276	0.3141738705	0.9316721159	0.0284716064	4.668542836	2.2527903494	0.2293596035	19.9945349093	0.1872998468	9.4692500015	0.0489315437	0.0113242773	0.4145304799	0.176750448	2.5628947144	0.0722977279	38.2525375791	0.2274300201	0.273	0.15	1.2203534954
0.0890345013	0.116540505	7.4599449592	0.3346219308	0.9771330969	0.1277005863	1.8948953192	2.8737762283	0.2577519728	9.1520573936	0.2126975858	9.8557551269	0.0483936317	0.0102314321	0.1868523295	0.2076874043	0.0373976179	0.0586756916	22.4696666344	0.0597276648	0.273	0.15	15.0776479132
0.012689105	0.113626613	5.4908485622	0.0720086183	0.1627757723	0.1437189006	1.6371793712	0.2960321348	0.3248445536	7.6581175988	0.5699319385	1.1349040247	0.145601104	0.0092574456	0.4186777988	0.5847274257	0.1213857574	0.0522883652	0.3839899359	0.1011854435	0.273	0.15	0.0163996225
0.0301028657	0.590978132	4.6568376472	0.2937653285	5.4029299482	0.2345062896	1.1065613931	0.0987911271	0.6098492663	6.3485247288	2.529641308	1.4868924071	0.0335311043	0.0083432336	0.783196628	0.0240196322	0.0009351936	0.0449537868	10.860921359	0.0858752977	0.273	0.15	0.0092757659
0.012001779	0.1209224407	6.6381162582	0.8240432339	1.6944727725	0.0515563826	3.3729466993	1.1095364691	0.220359357	4.9551301658	0.5619680195	2.3927043517	0.0579853926	0.0078632472	1.1082358355	0.3902125493	0.0360953979	0.1263336914	7.8239863411	0.0384767146	0.273	0.15	87.4233591461
0.0825595	0.4192502216	3.6339437229	0.6201989363	0.0609386361	0.1177624388	2.7995363209	0.9272019693	0.3340219702	6.6176903555	1.4000806306	2.2306310773	0.0958445152	0.0158850561	0.3157768565	0.2867436576	0.1421372512	0.0637378872	32.7360464886	0.1064539902	0.273	0.15	0.186984517
0.0141196082	0.5364014372	5.2670957827	2.4785942388	1.5090279461	0.1124261815	4.5142180272	5.4398622093	0.3258352908	13.3669885649	0.769119473	6.0194820097	0.0277011326	0.0109868907	0.4778558949	0.079844526	0.3040182577	0.1177558836	15.2043358931	0.0634291758	0.273	0.15	1.3839139726
0.0013826606	0.3100080199	3.1527051981	0.0828692032	0.7286993692	0.0372895427	2.4066355221	4.1088390901	0.0933052374	23.7028326964	0.2482020139	3.2888811792	0.061141281	0.0148181262	0.8471578448	0.7633316494	0.0258419245	0.0648671607	1.0713329538	0.0669950421	0.273	0.15	41.8024003859
0.0112860912	0.1692884856	6.6164375299	0.168438652	1.6710618772	0.1202183754	3.8049704276	3.5415375321	0.9010158622	20.5806419271	0.3879861702	2.1428250412	0.0417318253	0.0171866972	0.4663834481	0.1240067265	0.0074285252	0.1448390666	3.4595976383	0.0639713738	0.273	0.15	0.070895652
0.0241204885	0.1296005737	8.8908546462	0.1070706054	0.4109022568	0.0849791833	3.6201144855	0.5212518035	2.7855694129	25.9525947382	0.2437565258	2.0064416887	0.0436062579	0.016008764	10.3814398286	0.0443638804	0.0040419836	0.3218882378	1.9875701073	0.1094308056	0.273	0.15	0.0009011601
0.0106874149	0.1257358303	8.8401456852	0.3507206762	0.067858721	0.4264712273	4.4158807393	1.0479361052	0.3861950043	12.114188397	0.2585909501	1.0037673028	0.0272233865	0.0077762787	3.9218832401	0.0766614594	0.0391192529	0.0626517222	2.1091577282	0.2515794668	0.273	0.15	3.8294072611
0.0520006806	0.0805086772	6.0217095714	0.2197363081	3.8586781782	0.1466314929	4.0254187664	1.0396013102	0.5023260067	16.682399221	0.2428817855	6.8780197498	0.1472829723	0.01039052	0.2503057253	0.1520207196	0.1021891083	0.0444702272	10.3569700537	0.0812213549	0.273	0.15	0.0666287157
0.0387766564	0.4400484591	8.1113967688	0.082461967	0.9911521569	0.1471777363	2.6658055906	1.0826573199	0.2299572821	9.9539454036	0.387332552	1.2495060333	0.1352888675	0.0087589028	0.3854876886	0.5080444093	0.0998416146	0.0476976596	2.0780506306	0.840226891	0.273	0.15	0.0684169978
0.0069094652	0.0444889874	1.9924854666	0.6065859383	1.3660712326	0.1688572765	3.7580858793	0.9356309336	1.343910894	26.5636776017	0.1842891131	1.3031732759	0.0439149186	0.0135212933	2.4881009551	0.1341424384	9.3900833618	0.0849951442	13.3962239524	0.0684959212	0.273	0.15	15.031492296
0.0029804412	0.7723764693	7.444220528	0.1193690012	0.1760937727	0.0370583325	4.6711488391	3.4110386026	0.1160497157	13.7540076463	0.7319801661	1.8723728187	0.0316869911	0.0099620395	0.0864025221	0.9100000302	0.1594027646	0.0668535941	0.574976855	0.0936878682	0.273	0.15	0.942180177
0.0505201858	0.4990617581	7.94158111	1.5756812785	0.4077422993	0.1003768334	2.5706332951	0.394676478	0.2539073273	6.5470937179	1.0262781773	1.1411228269	0.031590815	0.0082406034	0.1373949013	0.2905978733	5.3180274138	0.0395015596	38.3831081145	0.1062461186	0.273	0.15	60.300843332
0.0820636496	0.3315095209	7.6893078812	0.1138083557	5.4631223248	0.080126964	2.3158745808	0.3441654451	1.8760803201	6.0737924907	1.4781789993	1.5585567422	0.0275210792	0.0118356572	11.1086573671	0.0377432168	0.0020464396	0.2007206987	2.7167401431	0.0424010666	0.273	0.15	0.0274102556
0.0060571207	0.0465769838	0.4419453267	0.0709309681	0.0245162916	0.0754665974	2.8148921808	1.9879363273	0.3931575611	18.7398469266	0.2050796548	1.7408659617	0.1095595345	0.0195470722	0.3315916766	0.2704221545	0.0005184633	0.1519489107	2.0941762633	0.1549883108	0.273	0.15	15.499968375
0.0900449089	0.0482813745	1.4669362791	0.2387461301	2.5304997025	0.0916076895	1.4886188536	0.6339856641	0.4518308431	7.6841067827	0.1839123976	7.7427696846	0.0391572735	0.0098272793	1.3582259177	0.0417226529	0.0003241835	0.0689891185	38.5328682109	0.099387119	0.273	0.15	0.0921700854
0.0138313097	0.5520135026	5.8662049443	1.9573061091	0.2145486889	0.4287772563	3.8391559157	3.3704841797	1.858939243	19.5174660287	1.5755106453	3.3608002639	0.1548179456	0.0133986111	0.1202817939	0.4149198782	0.0092056783	0.0995619914	39.8469961402	0.0385741033	0.273	0.15	0.7470854428
0.0894262245	0.0953700631	5.1442051877	0.1204905216	0.0923080168	0.1121646681	4.5269315114	0.1346279156	0.9168946219	1.9669171858	0.4335343544	1.8528255932	0.0533282748	0.0136456521	1.7150550143	0.3583875692	0.0042795419	0.1937398723	5.0618973921	0.0646390323	0.273	0.15	0.4275565802
0.010604006	0.416633986	5.7550136486	1.3950454977	0.1618035144	0.011719196	2.9355167093	0.1819587224	0.1947773431	7.6383483528	1.7359650878	1.1355493994	0.0295834662	0.0112824054	9.4071346369	0.1004943422	0.0078121371	0.0469492643	9.6372659893	0.1656021818	0.273	0.15	0.0324302147
0.0302438221	0.3806317379	9.6256299967	0.1452946214	0.4636822949	0.0958569754	0.8471362016	0.7889920957	0.3044145923	10.9437763139	0.3570122817	3.5369984566	0.0719776129	0.0096865508	0.1106469718	0.1171362366	0.0008847712	0.0423327079	6.2042546042	0.1301474022	0.273	0.15	8.4254225868
0.0346783985	0.3639178866	2.9420429624	0.4856827705	0.0814973184	0.0244002915	0.8851191811	0.65856411	0.1603064177	10.76308076	0.6323647831	1.4490303183	0.0322961434	0.013437309	0.1865958298	0.0768179889	0.2308611545	0.0604694809	23.1547995439	0.127329088	0.273	0.15	13.1344562698
0.090215936	0.8278665988	7.1710465445	0.6876535333	0.0462972675	0.0469530456	3.7721767478	4.6801992756	0.2025829658	0.9808698108	0.4340787044	2.240284906	0.0691410322	0.0101244348	0.1055443676	0.6256491954	0.0343598506	0.2330680311	17.8669649327	0.0489534175	0.273	0.15	1.4321132754
0.0021917007	0.3482062021	4.5867352255	1.7318161946	0.4375076584	0.1866838792	2.3454885143	0.0467667775	0.4893317576	17.0536812241	1.1244441835	1.1386261238	0.0276141867	0.0083180792	0.4393550322	0.1264795121	0.0001600419	0.0587842612	3.4216975479	0.0404342133	0.273	0.15	32.3006870718
0.0264590999	0.5114850354	9.9645316124	0.7108457707	0.2934853188	0.0324122851	0.9016469326	0.019159983	0.4102720272	25.7011014838	0.1901317481	1.0653475431	0.0498684517	0.014987553	2.300202868	0.0641529625	0.0001790498	0.0842162209	9.0321245932	0.2229008548	0.273	0.15	0.0770092157
0.002846974	0.0806229687	8.9742973021	0.1094435709	0.0895210698	0.0339236744	2.2595917108	0.6767640975	0.1044669141	3.8658832241	0.3843412102	1.6209279876	0.0279476043	0.0117848408	6.7194182444	0.5082218238	0.0100649276	0.105910617	0.2279271148	0.043005113	0.273	0.15	0.1239047408
0.0109315734	0.2898294602	8.2773854083	0.1350016146	0.0256564614	0.0497367149	4.0012878803	0.127491346	0.211577258	4.284371557	0.7297729806	1.2117270141	0.0258727354	0.011094295	3.186472084	0.1909457018	0.0007239065	0.1181876852	2.8698200268	0.0829794076	0.273	0.15	0.0012847582
0.0322211939	0.1987682295	3.4730057349	0.0841004106	0.0236240167	0.0175761939	2.3123411256	3.108566916	0.0790533272	14.1168555897	0.9046819402	4.0950924516	0.0374509748	0.0122342285	0.6965205913	0.3172372229	0.001822886	0.0500407738	6.7625049601	0.0557598311	0.273	0.15	0.0476541437
0.028211388	0.1024242694	6.0122402497	0.1655481263	1.1898371556	0.0602396365	3.151703197	4.3284281284	0.1291810502	19.9218634001	0.4982841036	10.6308642709	0.0322477127	0.0098013999	0.15813979	0.1579846583	0.117738816	0.0940419544	7.2975660145	0.0747191376	0.273	0.15	0.4315696163
0.0191153604	0.3528753015	8.6365052063	0.1293324722	1.4492764739	0.0604015463	1.4381249616	1.2928648614	0.3105995027	17.546907831	1.2400739028	1.0805726309	0.0897236916	0.0077436105	0.3466487784	0.1160030654	11.7276460474	0.0552614297	2.0327220884	0.1539233516	0.273	0.15	0.0731821735
0.0062379057	0.3536281997	3.1479637072	0.0908154073	0.0596507709	0.0979353127	4.2743433168	5.1336476127	0.8968738058	12.3127308417	0.1958767576	1.6190611474	0.0785202312	0.0089640147	0.2122758646	0.1261996722	0.035730598	0.0911863575	2.984604588	0.0516088891	0.273	0.15	0.1467988249
0.0248194241	0.6795696874	3.6551560508	0.4050701851	0.0681675019	0.0980682896	3.7472499929	1.8113602163	0.820858914	13.2464898257	0.350944392	1.3263130161	0.0863421154	0.0190606052	0.197105934	0.1386356319	0.1598040653	0.2017197297	9.6230743184	0.0410632559	0.273	0.15	0.00036904
0.0014998594	0.0385447076	9.3662732824	2.4302074278	0.0243754822	0.0313354757	1.862735103	0.0827384478	0.184740209	11.2743627332	0.1939121477	1.9524519395	0.0441108706	0.0135994377	0.7667288018	0.1447204536	0.0082048481	0.0532632855	6.9594382298	0.0444648209	0.273	0.15	5.4794816658
0.0147690253	0.254318699	4.2691202562	1.0673429071	1.1317841705	0.0477511271	1.0893752053	3.2960256855	1.2089950629	7.0291880118	0.1926393302	1.1332901534	0.0366034114	0.0113345212	0.101583495	0.0186337713	0.0241985505	0.0855903818	8.1822508775	0.054030681	0.273	0.15	0.0074458737
0.0504708497	0.1041320662	1.6459505809	0.3119405493	1.3992254192	0.019767882	1.5674844515	6.7576521245	0.2222140542	5.8568539205	0.4333452	11.1663725631	0.0490847287	0.0098066458	0.9404292723	0.1252147032	0.3175714476	0.0791252228	39.4226508398	0.0782572063	0.273	0.15	0.0791412032
0.0052517494	0.3269634517	2.6394650052	0.9283894959	0.2937318571	0.030871073	2.4597674752	1.9670657092	0.1133423316	12.0789400501	1.2041928232	5.1826426997	0.0738348164	0.0107658115	6.8332270721	0.3347180064	0.0094093161	0.0548723252	37.5722206255	0.050287286	0.273	0.15	0.0002566551
0.0768578073	0.2351689156	6.2840950231	0.0555484233	3.988564646	0.2190877042	2.3607314697	1.7434019626	0.9414346634	7.7306627519	0.3070502457	2.2759211813	0.0573881511	0.0083297646	3.795552491	0.1263311067	0.0147949304	0.0567325585	3.8918640488	0.100787585	0.273	0.15	0.010647401
0.0460628761	0.2658796584	2.5952834103	0.122886049	5.2460596057	0.0784681261	0.6144487068	1.0224904962	0.9941557866	25.4049490611	0.9853733405	9.0005958234	0.0303963663	0.0128253258	4.3689973363	0.0437606036	4.0853098854	0.0562631102	14.7772101573	0.055716265	0.273	0.15	1.1255174142
0.0040512959	0.2128550717	9.7392634021	0.4449566267	0.1588200437	0.017070565	4.0485290113	1.6229194417	0.0385298314	14.6024233607	0.2172675219	1.3813563264	0.0806535818	0.0094782618	2.3535277191	1.4583254986	0.4034437933	0.1084370451	2.8501542059	0.0459619062	0.273	0.15	0.0025782754
0.0668561275	0.1062241955	9.4542262798	0.5024630482	0.1664784402	0.9417249751	4.5453352752	0.7692787705	1.1606195248	1.2406567514	0.1897168426	1.1397739218	0.0273056114	0.00938696	5.4165045866	1.6527391947	0.0342012613	0.048477208	8.516377288	0.0385721304	0.273	0.15	0.0200901064
0.0039880344	0.3573075284	2.5087295529	0.054922821	0.046816035	0.0449653834	3.4046535474	0.4518011633	0.1550547404	16.7494359507	0.2187553233	7.4311580035	0.1513129175	0.009137968	0.1857033942	0.6030762258	0.0049305112	0.0777792479	6.6028868119	0.0414381904	0.273	0.15	0.0013901752
0.0478702276	0.0899396728	1.9135131203	0.0817148126	0.3517232567	0.1077886355	4.623981299	0.313614887	0.1487606802	4.8342981537	0.3431010587	3.5720769837	0.1501181576	0.0079645457	0.3082853802	1.8970644844	0.480902812	0.0970809906	5.486681607	0.1043996984	0.273	0.15	0.9375926679
0.0416195674	0.5901819946	10.0381420103	0.3334302419	0.0696015796	0.2632792449	2.2328820065	0.2550065124	1.9138279066	14.9527398203	0.2977940958	1.4969209426	0.0424461732	0.0085225678	1.4104350187	0.1294638793	0.0020116894	0.1013325338	11.9710054827	0.1303246368	0.273	0.15	0.068864746
0.0453759265	0.4879110093	4.8819636106	0.1767233272	0.3129392119	0.3788543952	1.5507431161	0.4026460976	1.1872373263	11.1555495667	0.3467099128	5.5557509651	0.0644250365	0.0098854615	1.6651600066	0.0716911337	0.0007870615	0.0496983756	13.3381476381	0.0452558936	0.273	0.15	7.6894688651
0.0849743877	0.068252244	6.978224165	0.1136996901	0.1079612333	1.7715812996	3.5739206052	0.4318897233	3.9099480081	19.7308074459	0.2003678951	4.5870008219	0.0414426331	0.0167910884	1.9721851959	0.0456323833	0.0199820863	0.1060137985	11.948546314	0.0882015113	0.273	0.15	0.0001088998
0.0183181012	0.0420256676	9.4772587411	0.0560189926	3.3487660298	0.1662361382	2.3438717402	0.1300377839	2.5696885954	18.2752220093	0.1922262347	1.1086187354	0.0311516456	0.0080346467	0.2328228193	0.039666485	0.0025578433	0.078040574	0.6942534461	0.0490307269	0.273	0.15	13.8035913929
0.0385707873	0.5713919548	8.9351110957	0.308293895	3.9150101764	0.0803788506	0.9400879807	0.1458952987	0.7925013257	19.2829417243	0.9529941492	1.7235586365	0.0475745552	0.0109491812	0.3462849082	0.0814030363	41.2573042407	0.075363428	12.5158820964	0.2728385828	0.273	0.15	0.0009342362
0.0092984151	0.0596681073	11.4809020395	0.1510379909	0.0718297436	0.2103623628	4.0293383398	2.2847912201	0.7840906096	10.6975094975	0.2818103117	1.0864937824	0.1495317764	0.0254599241	1.4776980293	0.2772342779	0.1909248076	0.13382413	0.2629169642	0.1076992022	0.273	0.15	0.0016861851
0.025396328	0.301996747	2.6748990214	0.0689549406	1.7513628061	0.4207727601	3.2804457036	0.2499183115	1.4454755649	9.9967512227	0.5506097823	1.8833435702	0.0655348148	0.0102312381	0.1573551527	0.0535129947	56.4512937647	0.1192532817	3.5731482209	0.0894010975	0.273	0.15	2.4650267046
0.010809528	0.0870405823	9.8562055243	0.3157462976	0.0557375082	0.0280355582	4.1257246589	0.3023713304	0.6062563175	9.4389154281	0.2096518437	1.5042848383	0.0275206411	0.0081189279	0.3849923593	0.0570681316	0.1653162327	0.0556440934	1.1285569727	0.0454048669	0.273	0.15	0.0131165853
0.0231731481	0.4202981369	10.7484211319	1.0862757667	0.027434132	0.247210964	4.2485701638	0.1618460726	3.6656115786	25.7407020183	0.2017959377	1.3981702352	0.1116475115	0.0173171083	0.1000579755	0.096482199	0.1142961865	0.2602510323	4.6900399007	0.0523967084	0.273	0.15	0.0091255641
0.0543654427	0.5516185245	5.4857128495	0.1373498232	0.3721233356	0.4500943609	4.2281478037	1.0946410684	2.501772931	21.0026043838	0.2363815473	7.2607328964	0.102433809	0.0305025796	0.3077001128	0.0990499956	0.0036663842	0.1235432424	10.4860043597	0.050270921	0.273	0.15	0.0015861943
0.086939983	0.8004530996	7.2393118794	0.0667678844	0.233301309	0.1161845426	3.4673357093	6.3454808038	0.6198847146	3.6301858255	2.7285494769	6.6541171096	0.1335408071	0.0097823702	3.4128364691	0.4777310295	0.0048979555	0.1245114432	12.7548249169	0.043567445	0.273	0.15	1.0955445719
0.0140668957	0.1659915416	2.5808071389	0.1605542983	0.2285400368	0.0661574529	3.7618772785	0.2108530092	0.213796462	2.5097602219	0.5118074535	1.0966331337	0.042865976	0.0122864836	1.4911858628	0.6819463688	0.2205797933	0.0503073463	5.229517743	0.089116983	0.273	0.15	0.0001129165
0.0505374564	0.4621692944	3.8822694594	0.0489421848	5.159425885	0.4962289357	4.5308961663	6.0203486575	0.8400272587	16.5149442111	1.9704722726	1.8156721804	0.109310419	0.0087467584	0.0824234611	0.4652624713	6.742050198	0.0362926001	2.0958906252	0.0556396042	0.273	0.15	0.0004321665
0.0656873635	0.1804831956	7.3442791236	0.1551827025	3.503572803	0.2667141964	3.7471696772	0.1494487584	3.2472342533	6.2947289906	0.3007848864	1.0523696185	0.0315776541	0.0131379978	2.3778544841	0.1962977188	3.2636509716	0.3990507617	4.8312800679	0.0793553371	0.273	0.15	0.7253301543
0.0531456736	0.0840093139	8.6831085871	0.0577116247	0.027250815	1.1289551206	4.4011907296	0.6249589237	7.2802820766	27.589528138	0.2846075479	1.6365568509	0.068336558	0.0101734473	0.0624105989	0.3709632664	0.0045686019	0.1034372016	1.0172557097	0.0879027079	0.273	0.15	0.0048811068
0.0572495549	0.4550375976	4.2112820294	0.0644809164	0.2140013961	0.1837736208	4.5402629796	3.6417175314	2.3451906357	24.8876468582	0.6560326314	2.3949158812	0.0260441257	0.0081039168	0.3305390105	0.0216042821	0.0001038165	0.0457762306	3.770028008	0.1572990552	0.273	0.15	0.0053518801
0.0214656963	0.3500990971	7.4988232565	0.0635928941	0.0431485618	0.2528736103	2.300351072	0.0449651531	0.5336895869	6.8692499759	0.2973212545	1.1383209405	0.130843419	0.0081597957	0.5182980478	0.1802614382	0.040569796	0.0319321346	1.6558801335	0.2440473571	0.273	0.15	0.0029468696
0.0751121382	0.2736067638	2.7181272561	0.059104537	0.5513570561	0.1539568421	3.2113696856	0.1491689486	0.7659171038	1.9933551803	0.5641544854	2.3183445846	0.0292008694	0.0122147305	0.5501820325	0.2167027113	3.6225123877	0.1812079055	4.4610743419	0.0637116783	0.273	0.15	0.0009363492
0.0734486806	0.8068705194	10.4744351951	0.2611745043	2.1860371181	0.554498866	4.658009594	0.5652314584	2.1612385238	7.3105227416	1.4700118771	1.3788695696	0.0838648822	0.0098411879	2.0608091184	0.0192313757	0.4025109057	0.0781189759	7.8824521573	0.0424605944	0.273	0.15	0.0017916383
0.005709486	0.0707456007	4.6200867449	0.0548984414	2.6553848911	0.0868691618	1.5852971525	0.4423140838	0.7282968317	27.5718159518	0.2965556369	2.0747355366	0.0272251339	0.0093807172	0.1318616534	0.0682125444	0.0005010087	0.0748635066	2.3788586344	0.0621444514	0.273	0.15	0.0182579633
0.0172150273	0.5191010155	3.9698991655	1.0947774076	1.4301352661	0.6329350631	3.8570464638	3.5106590151	0.735029516	11.2964657131	1.7304100658	1.8166000986	0.0458350478	0.0103357479	0.1458769212	1.3224054709	4.0261601193	0.060144661	10.1946024385	0.0569150888	0.273	0.15	12.2224753527
0.0021360477	0.1885558226	5.7101587268	0.0530958643	0.6606347748	0.1248531078	4.1361925005	2.752132142	0.1513927733	15.9079953487	0.222863264	1.5743560854	0.0411969801	0.0118885778	0.0952623832	0.2326372143	0.001105933	0.073928921	0.5935165769	0.0384897641	0.273	0.15	5.6734681941
0.086133787	0.5565981331	5.6036076317	0.2792819584	0.2148648889	0.2568170292	2.5049183104	1.5118278309	0.6818393813	10.1618149057	1.2172104632	3.0952437416	0.0590611225	0.0144214431	0.1452950548	0.8019555816	0.0028498756	0.0819312222	14.4509477787	0.1135193007	0.273	0.15	55.3961624653
0.0384849868	0.3940256482	6.3328733798	0.2617506831	0.0405721061	0.1589608819	3.7841247508	0.5953715129	2.3239458631	26.0815110462	1.0522025096	2.835210455	0.0586256156	0.0179801137	7.7622204369	0.0380167069	0.0147779871	0.1003021752	8.7598306136	0.1453017726	0.273	0.15	0.0014280173
0.02779291	0.081889903	8.8599188364	0.129832273	0.8447429162	0.1076944564	2.1658493836	0.2716457631	0.2205394116	16.3375600869	0.1859086687	8.3193167648	0.0359706537	0.0096272096	1.7709398152	0.0855125968	7.441728923	0.0693662721	1.823204431	0.1101979845	0.273	0.15	0.0001284672
0.0412151775	0.3892444031	4.028125285	0.0501952783	0.0864019309	0.4911521243	3.6895265682	0.0922815036	2.5245074639	8.4692493329	0.3563489651	1.1315558809	0.0424557686	0.0099138069	7.7570280506	0.083692669	0.0075123705	0.2227252351	1.0747438723	0.0949215189	0.273	0.15	19.2958103481
0.0160843268	0.1079014471	4.2961682655	1.7620695953	0.2669611723	0.0581902961	4.4861534122	0.3841041853	0.4325148428	14.7316968941	0.3938013227	4.260162535	0.0499233521	0.0093223481	0.9971696271	0.5063191447	0.1579692963	0.3242305117	18.2571268373	0.0974505571	0.273	0.15	0.0049264981
0.0203378741	0.5323977441	10.8860280839	0.0604584605	0.0911472786	0.6238281837	3.4474872153	0.5186709185	2.0203035852	20.0175299324	1.9724293245	1.4037197302	0.1457206786	0.0104558818	2.8159523556	0.8066104097	0.0038215029	0.0793889496	1.0418801951	0.0781382681	0.273	0.15	0.0265818227
0.0399457164	0.42439974	10.7690151847	0.2049378459	0.2398208866	0.335627606	3.8339804443	0.6138612957	0.5117023145	5.3061417352	0.4677397228	1.1979122063	0.1026446855	0.0083379023	2.1466278796	1.2909477507	6.3780196636	0.0350183045	3.9042515143	0.2231942265	0.273	0.15	0.2622097031
0.0136713904	0.3561972667	4.160230815	0.1038538048	1.1888492177	0.0538317179	2.7666928907	0.5185606565	0.2195941861	15.2205682219	0.5406192312	6.2586278593	0.0316787438	0.0080970231	0.3498549972	0.1211100109	1.7839561661	0.1229505214	0.7581007992	0.0799118307	0.273	0.15	0.1711554772
